Order_ID,Product_Name,Sales
CA-2017-133865,Canon Imageclass D680 Copier / Fax,3359.952
CA-2014-102988,Martin Yale Chadless Opener Electric Letter Opener,4164.05
CA-2015-157770,Plantronics Voyager Pro Legend,494.376
CA-2015-157770,Logitech K350 2.4Ghz Wireless Keyboard,248.85
CA-2017-113418,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
CA-2017-136308,Bady BDG101FRU Card Printer,1919.976
US-2014-159926,Motorola Droid Maxx,539.964
CA-2014-104738,AT&T 1080 Corded phone,328.776
CA-2016-111416,Avery Arch Ring Binders,232.4
US-2014-133130,DMI Arturo Collection Mission-style Design Wood Chair,603.92
CA-2017-169978,DMI Arturo Collection Mission-style Design Wood Chair,271.764
CA-2017-161739,Tenex Antistatic Computer Chair Mats,341.96
CA-2014-134551,SAFCO Arco Folding Chair,662.88
CA-2014-165309,GBC DocuBind TL300 Electric Binding System,896.99
CA-2014-165309,Xerox 1893,262.336
CA-2014-165309,Classic Ivory Antique Telephone ZL1810,241.176
US-2017-109253,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968
US-2017-109253,Chromcraft Rectangular Conference Tables,568.728
CA-2016-145982,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615
US-2014-134733,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999
US-2014-150434,Polycom VVX 310 VoIP phone,359.98
CA-2014-115161,"Sauder Facets Collection Library, Sky Alder Finish",290.666
CA-2016-134887,Logitech P710e Mobile Speakerphone,1287.45
CA-2015-161718,Office Star - Ergonomically Designed Knee Chair,364.41
CA-2015-161718,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764
CA-2015-130659,"Global Armless Task Chair, Royal Blue",384.174
CA-2015-130659,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75
CA-2017-148404,Adjustable Depth Letter/Legal Cart,580.672
CA-2014-166471,Cisco Unified IP Phone 7945G VoIP phone,1091.168
US-2017-148362,"Carina Mini System Audio Rack, Model AR050B",443.92
CA-2014-102274,Multicolor Computer Printout Paper,629.1
US-2014-150119,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372
US-2014-150119,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372
CA-2016-100244,Fellowes PB200 Plastic Comb Binding Machine,271.984
CA-2015-150791,"Global Airflow Leather Mesh Back Chair, Black",271.764
CA-2016-134803,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
CA-2016-134803,Okidata C331dn Printer,558.4
CA-2015-153381,Hon Olson Stacker Stools,1408.1
CA-2017-152583,"Bevis Round Conference Table Top, X-Base",251.006
CA-2017-168858,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74
CA-2014-157609,Polycom VoiceStation 500 Conference phone,471.92
CA-2017-136448,GBC DocuBind TL300 Electric Binding System,538.194
CA-2017-114258,Nortel Meridian M3904 Professional Digital phone,492.768
CA-2015-152611,Sanford 52201 APSCO Electric Pencil Sharpener,286.79
US-2015-147242,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96
US-2015-147242,Xerox 1960,278.82
CA-2016-131289,Hon 94000 Series Round Tables,1421.664
CA-2014-124688,GE 30522EE2,579.95
CA-2014-124688,Bretford CR8500 Series Meeting Room Furniture,1202.94
CA-2015-157322,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422
CA-2015-157322,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116
CA-2015-157322,Adjustable Depth Letter/Legal Cart,435.504
CA-2017-142034,Imation Bio 2GB USB Flash Drive Imation Corp,655.9
CA-2017-142034,"Global Airflow Leather Mesh Back Chair, Black",603.92
CA-2016-107328,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024
CA-2016-107328,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92
CA-2016-150945,Tennsco Double-Tier Lockers,900.08
CA-2014-166863,Okidata C331dn Printer,418.8
CA-2014-166863,Safco Industrial Wire Shelving System,509.488
CA-2017-140326,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174
US-2016-113649,Kensington 7 Outlet MasterPiece Power Center,569.536
CA-2015-124975,Hon Rectangular Conference Tables,796.425
CA-2016-114482,Logitech Mobile Speakerphone P710e - speaker phone,404.94
CA-2016-132731,AT&T 1080 Phone,657.552
CA-2017-148922,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97
CA-2014-110849,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.968
CA-2016-152555,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116
CA-2016-152555,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736
CA-2014-120838,Economy Rollaway Files,330.4
CA-2014-120838,Ooma Telo VoIP Home Phone System,604.752
CA-2017-152737,Plantronics Audio 995 Wireless Stereo Headset,439.8
CA-2017-103877,GBC DocuBind 300 Electric Binding Machine,1577.94
CA-2017-168109,Okidata MB491 Multifunction Printer,2395.2
CA-2017-168109,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
CA-2016-104157,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08
CA-2015-121650,Bretford CR8500 Series Meeting Room Furniture,801.96
CA-2017-121839,Apple iPhone 5,1169.694
CA-2017-158729,Martin Yale Chadless Opener Electric Letter Opener,1665.62
CA-2017-146535,"Iceberg Mobile Mega Data/Printer Cart ",1443.96
CA-2016-108434,"Dual Level, Single-Width Filing Carts",465.18
CA-2017-138310,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928
CA-2014-159835,Hon Every-Day Series Multi-Task Chairs,657.93
CA-2017-112956,Xerox 1888,277.4
CA-2017-112529,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116
CA-2017-141929,Ibico Hi-Tech Manual Binding System,487.984
CA-2017-113530,"Situations Contoured Folding Chairs, 4/Set",681.408
CA-2014-169726,Ibico Ibimaster 300 Manual Binding System,2060.744
CA-2017-132178,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44
CA-2016-145177,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88
CA-2014-156594,Ibico Hi-Tech Manual Binding System,487.984
CA-2017-133004,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73
CA-2016-155005,Ooma Telo VoIP Home Phone System,377.97
US-2017-129777,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9
CA-2015-132626,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97
US-2015-131359,Sharp 1540cs Digital Laser Copier,439.992
CA-2016-142097,GBC Twin Loop Wire Binding Elements,232.96
CA-2015-104941,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97
CA-2017-113670,Bush Advantage Collection Round Conference Table,510.24
CA-2014-135608,DMI Arturo Collection Mission-style Design Wood Chair,603.92
CA-2016-142370,Logitech Wireless Marathon Mouse M705,249.95
US-2014-169789,Ibico Ibimaster 300 Manual Binding System,551.985
CA-2016-165169,Standard Rollaway File with Lock,360.38
CA-2015-109575,Safco Industrial Wire Shelving System,636.86
CA-2015-109575,Samsung Galaxy S4 Active,499.99
CA-2015-109575,Polycom VVX 310 VoIP phone,1259.93
CA-2016-149979,Hon Mobius Operator's Chair,368.97
CA-2017-161956,APC 7 Outlet Network SurgeArrest Surge Protector,321.92
CA-2017-161956,Sharp 1540cs Digital Laser Copier,879.984
CA-2017-161956,Bevis Steel Folding Chairs,230.28
CA-2017-161956,GBC DocuBind 300 Electric Binding Machine,841.568
CA-2017-161956,Sensible Storage WireTech Storage Systems,354.9
CA-2016-116799,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43
CA-2016-156251,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96
CA-2014-153913,Hon Olson Stacker Stools,1013.832
CA-2016-155530,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52
US-2014-102715,Logitech Wireless Gaming Headset G930,383.976
US-2014-102715,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944
CA-2015-107937,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88
CA-2014-149643,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96
CA-2015-135314,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982
CA-2017-165204,Tennsco Double-Tier Lockers,720.064
CA-2016-144218,"Dual Level, Single-Width Filing Carts",1085.42
US-2014-117163,Balt Split Level Computer Training Table,333
CA-2017-121314,Xerox 1941,251.64
CA-2017-147760,Hon 5100 Series Wood Tables,523.764
CA-2017-147760,Motorola Moto X,1359.96
CA-2015-113628,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92
CA-2016-152471,Jabra SPEAK 410 Multidevice Speakerphone,823.96
CA-2015-102582,Bretford CR8500 Series Meeting Room Furniture,801.96
CA-2015-102582,"Global Manager's Adjustable Task Chair, Storm",1056.86
CA-2017-141873,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352
CA-2015-140984,Economy Rollaway Files,991.2
CA-2015-140984,Sharp 1540cs Digital Laser Copier,879.984
CA-2017-141733,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65
CA-2017-141733,Safco Contoured Stacking Chairs,476.8
CA-2014-105984,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97
CA-2014-105984,Global Executive Mid-Back Manager's Chair,611.058
CA-2014-126760,Apple iPhone 5S,911.984
CA-2014-126760,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352
CA-2014-101931,Premier Automatic Letter Opener,480.74
CA-2014-101931,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998
CA-2017-129000,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81
CA-2017-161053,Ibico EB-19 Dual Function Manual Binding System,691.96
US-2017-105389,Jabra SPEAK 410 Multidevice Speakerphone,823.96
CA-2014-140816,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944
CA-2017-154039,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96
CA-2014-124709,WD My Passport Ultra 2TB Portable External Hard Drive,238
CA-2015-132486,"Global Leather and Oak Executive Chair, Black",240.784
CA-2015-132486,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352
CA-2015-129896,"Eldon ""L"" Workstation Diamond Chairmat",364.704
CA-2014-100895,Mophie Juice Pack Helium for iPhone,239.97
CA-2014-100895,"Hot File 7-Pocket, Floor Stand",356.94
US-2016-163881,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
US-2016-163881,Global Leather Executive Chair,1684.752
US-2016-163881,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92
US-2016-144547,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",279.944
US-2015-119312,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34
CA-2015-167010,Fellowes High-Stak Drawer Files,563.808
CA-2015-167010,Tenex Antistatic Computer Chair Mats,547.136
CA-2015-167010,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45
CA-2017-126788,LG G3,470.376
US-2017-142573,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6
US-2017-142573,High-Back Leather Manager's Chair,311.976
CA-2016-110044,Polycom CX300 Desktop Phone USB VoIP phone,359.976
CA-2016-162082,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332
US-2016-143448,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9
US-2016-142685,Compact Automatic Electric Letter Opener,835.17
CA-2016-119963,"Global Value Steno Chair, Gray",255.108
CA-2016-167556,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414
CA-2016-135265,"Global Leather Task Chair, Black",287.968
CA-2016-135265,Canon PC1060 Personal Laser Copier,2799.96
CA-2016-108735,"Bush Westfield Collection Bookcases, Fully Assembled",257.499
CA-2017-112333,Tennsco 16-Compartment Lockers with Coat Rack,2591.56
CA-2014-137589,Compact Automatic Electric Letter Opener,286.344
CA-2015-105627,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94
CA-2015-105627,Hon Mobius Operator's Chair,860.93
CA-2015-105627,Nortel Meridian M3904 Professional Digital phone,769.95
CA-2015-105627,Deflect-o Glass Clear Studded Chair Mats,373.08
US-2015-149629,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
CA-2014-116834,WD My Passport Ultra 1TB Portable External Hard Drive,345
CA-2016-145730,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
CA-2016-145730,Canon PC170 Desktop Personal Copier,287.91
CA-2017-144463,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43
CA-2015-165624,Avanti 4.4 Cu. Ft. Refrigerator,542.94
CA-2015-165624,Maxell LTO Ultrium - 800 GB,251.91
CA-2014-154963,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93
CA-2017-130764,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665
CA-2017-124296,DYMO CardScan Personal V9 Business Card Scanner,479.97
CA-2017-124296,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
CA-2016-169957,Belkin 7 Outlet SurgeMaster II,236.88
US-2016-108777,Logitech G602 Wireless Gaming Mouse,383.952
CA-2014-110786,DYMO CardScan Personal V9 Business Card Scanner,767.952
CA-2014-110786,Avery 477,274.77
US-2015-166520,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9
CA-2017-136350,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69
CA-2014-122931,"Hon 30"" x 60"" Table with Locking Drawer",409.272
CA-2014-122931,Tennsco Single-Tier Lockers,1801.632
CA-2014-163034,Fellowes Super Stor/Drawer Files,646.2
CA-2015-124058,Safco Contoured Stacking Chairs,572.16
CA-2014-102673,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84
CA-2015-156104,Hewlett Packard 610 Color Digital Copier / Printer,999.98
US-2015-164308,AT&T 1080 Phone,821.94
CA-2017-108112,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136
CA-2016-111913,Mitel 5320 IP Phone VoIP phone,302.384
US-2014-156559,"Hon Metal Bookcases, Gray",638.82
CA-2015-102491,Cisco 9971 IP Video Phone Charcoal,3080
CA-2015-102491,LG G3,587.97
CA-2014-116904,Carina Double Wide Media Storage Towers in Natural & Black,404.9
CA-2014-116904,Ibico EPK-21 Electric Binding System,9449.95
CA-2016-163573,Ibico Hi-Tech Manual Binding System,1219.96
CA-2015-153416,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86
CA-2014-127299,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985
CA-2017-105914,Tennsco Double-Tier Lockers,1575.14
CA-2015-136196,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59
CA-2017-106068,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136
CA-2017-115546,Google Nexus 5,539.97
CA-2015-163587,GBC DocuBind TL200 Manual Binding Machine,671.94
CA-2014-157924,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568
CA-2014-128846,AT&T TR1909W,629.95
US-2017-136868,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96
US-2017-136868,Space Solutions HD Industrial Steel Shelving.,344.91
CA-2017-166709,Canon imageCLASS 2200 Advanced Copier,10499.97
CA-2015-150875,Bretford CR4500 Series Slim Rectangular Table,696.42
CA-2015-150875,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776
US-2016-161683,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816
CA-2015-143105,Hewlett Packard 610 Color Digital Copier / Printer,799.984
CA-2014-145387,Hon Pagoda Stacking Chairs,1604.9
CA-2014-145387,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686
CA-2017-149881,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664
CA-2017-149881,Cubify CubeX 3D Printer Double Head Print,4799.984
CA-2017-134565,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8
CA-2017-100223,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028
CA-2017-117702,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
CA-2016-157336,Hon Every-Day Series Multi-Task Chairs,751.92
CA-2014-168130,Hon Olson Stacker Stools,887.103
US-2016-131611,Laminate Occasional Tables,863.128
US-2016-131611,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648
US-2017-124821,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4
CA-2015-166975,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472
CA-2017-151358,Fellowes Super Stor/Drawer Files,323.1
US-2016-107440,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93
CA-2014-103100,Ibico Ibimaster 300 Manual Binding System,1103.97
CA-2015-105690,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328
CA-2015-105690,Sharp 1540cs Digital Laser Copier,439.992
CA-2017-102407,Bevis 36 x 72 Conference Tables,896.328
CA-2017-129021,Samsung Galaxy Mega 6.3,4367.896
CA-2014-162278,Vtech CS6719,383.96
CA-2014-125829,Polycom SoundPoint Pro SE-225 Corded phone,666.344
CA-2014-125829,"Bevis Round Conference Table Top, X-Base",573.728
CA-2014-125829,Hewlett-Packard Deskjet D4360 Printer,447.968
CA-2015-115945,Tennsco Regal Shelving Units,304.23
US-2015-147662,Google Nexus 5,323.982
CA-2017-130309,Adjustable Depth Letter/Legal Cart,544.38
CA-2017-105410,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504
CA-2016-120355,Global Leather Executive Chair,631.782
CA-2017-169894,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872
CA-2015-155600,GBC Ibimaster 500 Manual ProClick Binding System,1598.058
CA-2017-162565,GuestStacker Chair with Chrome Finish Legs,520.464
CA-2017-111332,Fellowes High-Stak Drawer Files,704.76
CA-2014-166954,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25
CA-2014-166954,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72
CA-2014-166954,GuestStacker Chair with Chrome Finish Legs,1487.04
CA-2015-152891,Balt Solid Wood Rectangular Table,253.176
US-2015-122784,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944
US-2015-122784,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43
CA-2017-111556,Samsung Galaxy Mega 6.3,1259.97
CA-2016-148740,Polycom SoundPoint IP 450 VoIP phone,361.376
CA-2016-131737,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95
CA-2016-131737,Electrix Halogen Magnifier Lamp,971.5
CA-2016-100041,Xerox 189,314.55
CA-2014-130624,GE 2-Jack Phone Line Splitter,617.97
CA-2017-132339,Fellowes PB300 Plastic Comb Binding Machine,387.99
CA-2014-153983,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92
CA-2017-112900,GBC Recycled Regency Composition Covers,478.24
CA-2017-159464,Hon 4-Shelf Metal Bookcases,302.94
CA-2017-119452,"Global Leather and Oak Executive Chair, Black",1805.88
CA-2016-168893,Global Adaptabilities Conference Tables,842.94
US-2016-111290,Fellowes Staxonsteel Drawer Files,965.85
CA-2016-147137,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165
CA-2017-115175,Xerox 1891,244.55
CA-2017-105851,Martin Yale Chadless Opener Electric Letter Opener,1332.496
CA-2017-168641,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568
CA-2017-121300,Logitech G700s Rechargeable Gaming Mouse,239.976
CA-2017-121300,Riverside Furniture Stanwyck Manor Table Series,344.22
CA-2017-130211,Fellowes Recycled Storage Drawers,333.09
CA-2017-130211,Bevis 36 x 72 Conference Tables,248.98
CA-2016-109365,Multicolor Computer Printout Paper,314.55
CA-2017-105921,Chromcraft Round Conference Tables,418.296
CA-2014-150798,Sharp 1540cs Digital Laser Copier,659.988
CA-2014-150798,Hon Multipurpose Stacking Arm Chairs,909.72
CA-2017-112753,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235
CA-2017-155075,GBC DocuBind 300 Electric Binding Machine,631.176
US-2014-138247,Avanti 4.4 Cu. Ft. Refrigerator,361.96
US-2014-138247,Cisco Unified IP Phone 7945G VoIP phone,818.376
CA-2016-120873,Global Executive Mid-Back Manager's Chair,290.98
CA-2017-107167,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52
US-2017-105046,Avaya 5420 Digital phone,269.98
CA-2016-118759,Hon GuestStacker Chair,408.006
CA-2015-104129,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92
CA-2017-113474,Multimedia Mailers,325.86
CA-2015-126557,"Global Push Button Manager's Chair, Indigo",383.607
CA-2015-126557,Vtech CS6719,537.544
CA-2015-126557,GE 2-Jack Phone Line Splitter,659.168
US-2014-165862,Bevis Round Conference Table Top & Single Column Base,351.216
US-2014-106334,Bevis Steel Folding Chairs,230.28
CA-2015-118871,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44
CA-2017-129490,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136
CA-2017-126662,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
CA-2016-139395,Jabra SPEAK 410,657.93
CA-2015-164427,Microsoft Sculpt Comfort Mouse,239.7
US-2017-163790,GBC Therma-A-Bind 250T Electric Binding System,590.352
US-2017-163790,Space Solutions Commercial Steel Shelving,452.55
CA-2016-129868,Mitel 5320 IP Phone VoIP phone,302.384
CA-2016-129868,Bretford Rectangular Conference Table Tops,902.712
CA-2015-135020,"Hot File 7-Pocket, Floor Stand",535.41
CA-2015-117800,Polycom VoiceStation 500 Conference phone,589.9
CA-2015-117800,Global Ergonomic Managers Chair,542.94
CA-2017-145219,Hewlett Packard LaserJet 3310 Copier,2879.952
CA-2017-147228,Fellowes Super Stor/Drawer Files,258.48
CA-2015-130456,Sauder Camden County Collection Library,586.398
CA-2017-116288,Carina Double Wide Media Storage Towers in Natural & Black,242.94
CA-2016-102162,Canon PC-428 Personal Copier,1599.92
CA-2017-130141,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136
CA-2015-147501,Okidata C331dn Printer,558.4
CA-2016-139556,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646
CA-2017-129357,Xerox 1917,440.19
CA-2017-150987,Xerox 1891,244.55
CA-2015-112130,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116
US-2017-133200,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648
US-2017-133200,Fellowes Staxonsteel Drawer Files,772.68
CA-2016-133550,Honeywell Quietcare HEPA Air Cleaner,283.14
CA-2016-133550,ClearOne Communications CHAT 70 OC Speaker Phone,635.96
CA-2016-133550,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94
CA-2016-127698,Jabra Supreme Plus Driver Edition Headset,863.928
CA-2016-159912,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92
CA-2016-101987,Panasonic KX TS208W Corded phone,440.91
CA-2014-138681,Global Low Back Tilter Chair,242.352
US-2015-138121,Hon Valutask Swivel Chairs,302.94
US-2015-138121,"Global Value Steno Chair, Gray",546.66
CA-2017-138149,GBC DocuBind TL200 Manual Binding Machine,895.92
CA-2017-121643,Aastra 6757i CT Wireless VoIP phone,344.704
CA-2017-143126,"Bevis Oval Conference Table, Walnut",521.96
CA-2015-142601,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17
CA-2014-106229,"Bevis Round Conference Table Top, X-Base",268.935
CA-2016-131968,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544
CA-2014-119151,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
CA-2014-119151,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952
CA-2016-120530,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746
CA-2016-127649,Okidata C331dn Printer,837.6
CA-2014-121573,Panasonic KX-TG9471B,783.96
CA-2015-123155,Panasonic KX T7736-B Digital phone,359.88
US-2014-167262,Plantronics HL10 Handset Lifter,742.336
CA-2014-159310,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144
US-2017-147984,Xerox 1934,279.9
CA-2015-104346,Bevis Rectangular Conference Tables,364.95
CA-2015-151589,Cisco SPA 502G IP Phone,239.9
CA-2016-121370,Global Ergonomic Managers Chair,380.058
CA-2016-121370,Sharp AL-1530CS Digital Copier,1199.976
CA-2015-140025,Hoover Upright Vacuum With Dirt Cup,463.248
CA-2015-140025,Razer Kraken PRO Over Ear PC and Music Headset,383.952
CA-2014-120278,Belkin 8 Outlet Surge Protector,245.88
CA-2017-118402,Carina Media Storage Towers in Natural & Black,243.92
CA-2014-164469,Plantronics 81402,263.96
CA-2014-107818,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92
CA-2014-107818,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84
CA-2014-107818,Carina Double Wide Media Storage Towers in Natural & Black,485.88
CA-2015-137526,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85
CA-2016-101546,GBC DocuBind TL300 Electric Binding System,1793.98
CA-2014-138940,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352
CA-2017-163531,Mophie Juice Pack Helium for iPhone,239.97
CA-2017-122490,Global Troy Executive Leather Low-Back Tilter,2404.704
CA-2017-122490,GBC DocuBind P50 Personal Binding Machine,563.024
CA-2017-122490,Space Solutions HD Industrial Steel Shelving.,344.91
CA-2017-143567,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92
CA-2017-143567,Logitech diNovo Edge Keyboard,2249.91
CA-2016-163167,Tennsco Single-Tier Lockers,1126.02
CA-2016-163167,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3
CA-2016-135776,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
CA-2017-120936,"Iceberg Mobile Mega Data/Printer Cart ",481.32
US-2014-161613,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058
US-2014-146353,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9
CA-2017-163125,Hon Every-Day Chair Series Swivel Task Chairs,254.058
CA-2016-160304,GE 30522EE2,231.98
CA-2017-114055,Xerox 1915,629.1
CA-2017-143245,Global Comet Stacking Armless Chair,897.15
CA-2014-157147,Tennsco 6- and 18-Compartment Lockers,1325.85
CA-2014-157147,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999
CA-2015-156482,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82
CA-2015-156482,"Hon Metal Bookcases, Putty",283.92
CA-2017-106782,Tennsco Single-Tier Lockers,375.34
CA-2014-156587,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94
CA-2015-109708,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04
CA-2015-142202,Enermax Acrylux Wireless Keyboard,717.12
CA-2015-165050,Digium D40 VoIP phone,773.94
CA-2016-149279,SAFCO Arco Folding Chair,1325.76
