Customer_ID,Order_ID,Product_Name,Sales
SO-20335,US-2015-108966,Bretford CR4500 Series Slim Rectangular Table,957.5775
LM-17065,US-2015-120161,Fellowes Officeware Wire Shelving,646.776
MO-17950,US-2015-122140,Kingston Digital DataTraveler 16GB USB 2.0,50.12
LT-16765,US-2015-122910,VTech DS6151,201.584
KW-16570,US-2015-124219,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94
JS-15880,US-2015-126214,Bevis 36 x 72 Conference Tables,1618.37
PF-19120,US-2015-126977,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704
SG-20605,US-2015-127040,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91
HM-14860,US-2015-128587,Canon PC1060 Personal Laser Copier,4899.93
KD-16615,US-2015-129007,Global Comet Stacking Armless Chair,717.72
PM-19135,US-2015-134558,Logitech diNovo Edge Keyboard,2249.91
NF-18595,US-2015-139675,Global Deluxe High-Back Manager's Chair,915.136
TB-21520,US-2015-150630,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43
EH-14125,US-2015-154389,LG Exalt,748.752
DP-13000,CA-2015-105347,Xerox 1919,368.91
DK-12895,CA-2015-105627,Hon Mobius Operator's Chair,860.93
GT-14755,CA-2015-105725,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06
EB-13870,CA-2015-106320,Bretford CR4500 Series Slim Rectangular Table,1044.63
MS-17530,CA-2015-108119,"Iceberg OfficeWorks 42"" Round Tables",301.96
KM-16225,CA-2015-108665,"Iceberg Mobile Mega Data/Printer Cart ",601.65
DL-13330,CA-2015-109337,Imation Bio 2GB USB Flash Drive Imation Corp,393.54
KH-16630,CA-2015-109575,Polycom VVX 310 VoIP phone,1259.93
BT-11395,CA-2015-110016,"Global High-Back Leather Tilter, Burgundy",1106.91
HA-14920,CA-2015-110744,Safco Industrial Wire Shelving,671.93
BD-11635,CA-2015-110814,Avery Arch Ring Binders,232.4
AA-10645,CA-2015-110863,Hon Olson Stacker Chairs,1323.9
PO-19195,CA-2015-110891,"Global High-Back Leather Tilter, Burgundy",344.372
AG-10765,CA-2015-110947,Vinyl Sectional Post Binders,113.1
LC-16960,CA-2015-111038,GuestStacker Chair with Chrome Finish Legs,2676.672
RF-19735,CA-2015-111206,Logitech G35 7.1-Channel Surround Sound Headset,519.96
SC-20260,CA-2015-111514,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831
RA-19285,CA-2015-111780,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96
FH-14365,CA-2015-111829,Canon PC940 Copier,3149.93
SV-20785,CA-2015-112130,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116
SC-20770,CA-2017-112529,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116
CC-12670,CA-2017-112753,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235
SJ-20215,CA-2017-113355,DMI Arturo Collection Mission-style Design Wood Chair,317.058
BC-11125,CA-2017-113530,"Situations Contoured Folding Chairs, 4/Set",681.408
PH-18790,CA-2017-113558,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952
EM-13825,CA-2017-114258,Nortel Meridian M3904 Professional Digital phone,492.768
MG-18205,CA-2017-115070,Stackable Trays,12.32
BD-11770,CA-2017-115105,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
DJ-13630,CA-2017-115602,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56
DB-13555,CA-2017-115882,3.6 Cubic Foot Counter Height Office Refrigerator,942.784
CR-12730,CA-2017-116519,Avanti 4.4 Cu. Ft. Refrigerator,904.9
SV-20935,CA-2017-116953,AT&T 841000 Phone,552
PW-19030,CA-2017-116988,Logitech P710e Mobile Speakerphone,1287.45
JR-15700,CA-2017-117079,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88
BT-11530,CA-2017-117212,GuestStacker Chair with Chrome Finish Legs,892.224
JP-15520,CA-2017-117324,Hoover WindTunnel Plus Canister Vacuum,1089.75
KH-16510,CA-2017-117457,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
CS-12175,CA-2017-117632,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48
SC-20845,CA-2017-117646,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096
MS-17980,CA-2017-117667,Logitech G13 Programmable Gameboard with LCD Display,255.968
LS-16975,CA-2017-117702,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
DO-13645,CA-2017-118003,Global Low Back Tilter Chair,302.94
AT-10735,CA-2015-123113,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
FM-14380,CA-2015-124499,High-Back Leather Manager's Chair,389.97
RH-19495,CA-2015-124891,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65
MG-17875,CA-2015-124975,Hon Rectangular Conference Tables,796.425
JK-15205,CA-2015-125976,Cisco SPA301,1871.88
SV-20815,CA-2015-126697,ShoreTel ShorePhone IP 230 VoIP phone,946.344
GM-14500,CA-2015-127173,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93
AS-10090,CA-2015-127509,Bevis Round Conference Table Top & Single Column Base,1024.38
PA-19060,CA-2015-129476,Logitech Gaming G510s - Keyboard,339.96
HM-14980,CA-2015-129917,HTC One Mini,503.96
AH-10030,CA-2015-130113,Geemarc AmpliPOWER60,668.16
NW-18400,US-2015-160857,Sharp AL-1530CS Digital Copier,2799.944
SC-20725,US-2015-161991,Bose SoundLink Bluetooth Speaker,1114.4
LC-16885,US-2015-163825,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376
SC-20680,US-2015-164308,AT&T 1080 Phone,821.94
VS-21820,US-2015-165512,"Global High-Back Leather Tilter, Burgundy",602.651
KE-16420,US-2015-166520,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9
DO-13435,US-2015-168935,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
JO-15145,US-2016-100461,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88
NC-18625,US-2016-100839,Hon 5100 Series Wood Tables,727.45
LW-16990,US-2016-102239,Global Adaptabilities Conference Tables,1685.88
AP-10720,US-2016-103674,Ibico Recycled Linen-Style Covers,437.472
RB-19570,US-2016-104815,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744
MY-17380,US-2016-105578,Global Troy Executive Leather Low-Back Tilter,801.568
BS-11365,US-2016-107440,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93
JM-15655,US-2016-108777,Logitech G602 Wireless Gaming Mouse,383.952
EH-13945,US-2016-110156,"Tennsco Lockers, Gray",100.704
DK-13375,US-2016-111290,Fellowes Staxonsteel Drawer Files,965.85
JP-16135,US-2016-111528,"Iceberg Mobile Mega Data/Printer Cart ",481.32
PL-18925,US-2016-113509,V7 USB Numeric Keypad,83.976
CM-12655,US-2016-113677,Xiaomi Mi3,2279.96
GK-14620,US-2016-116729,Samsung Galaxy Note 2,2575.944
MM-17920,US-2016-121013,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94
JH-16180,CA-2015-138898,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728
RD-19930,CA-2015-139248,Motorola L703CM,623.96
JE-15745,CA-2015-139731,HON 5400 Series Task Chairs for Big and Tall,2453.43
CC-12685,CA-2015-140984,Economy Rollaway Files,991.2
TB-21250,CA-2015-141040,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96
AH-10465,CA-2015-141243,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976
BG-11035,CA-2015-141565,GBC Ibimaster 500 Manual ProClick Binding System,1369.764
BB-10990,CA-2015-141810,Aastra 6757i CT Wireless VoIP phone,344.704
JR-16210,CA-2015-142202,Enermax Acrylux Wireless Keyboard,717.12
CS-12355,CA-2015-142755,Logitech G19 Programmable Gaming Keyboard,619.95
JL-15850,CA-2015-142944,Canon PC1060 Personal Laser Copier,1119.984
MA-17560,CA-2015-143105,Hewlett Packard 610 Color Digital Copier / Printer,799.984
PS-18760,CA-2015-143147,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54
CM-12385,CA-2015-145352,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95
BF-11020,CA-2015-145758,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
KD-16345,CA-2015-145814,Aastra 6757i CT Wireless VoIP phone,861.76
EJ-13720,CA-2017-123085,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
DG-13300,CA-2017-123372,Google Nexus 5,1979.89
SF-20200,CA-2017-123967,Hon 94000 Series Round Tables,2665.62
TC-21145,CA-2017-124205,SAFCO Folding Chair Trolley,512.96
JB-16000,CA-2017-124674,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
HZ-14950,CA-2017-124765,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92
KN-16705,CA-2017-126067,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75
AB-10255,CA-2017-126662,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
TA-21385,CA-2017-127180,Canon imageCLASS 2200 Advanced Copier,11199.968
ES-14080,CA-2017-127397,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
AD-10180,CA-2017-127432,Canon Image Class D660 Copier,2999.95
RD-19810,CA-2017-127474,Xerox 189,419.4
VW-21775,CA-2017-128265,Deluxe Rollaway Locking File with Drawer,1247.64
DC-12850,CA-2017-128363,GBC DocuBind TL300 Electric Binding System,1614.582
GA-14515,CA-2015-155306,Hoover Upright Vacuum With Dirt Cup,1447.65
RO-19780,CA-2015-155600,GBC Ibimaster 500 Manual ProClick Binding System,1598.058
SC-20800,CA-2015-155761,Logitech Wireless Performance Mouse MX for PC and Mac,159.984
NP-18685,CA-2015-156104,Hewlett Packard 610 Color Digital Copier / Printer,999.98
EM-13960,CA-2015-156566,Wilson Electronics DB Pro Signal Booster,572.8
BV-11245,CA-2015-156734,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136
JG-15160,CA-2015-157084,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85
RH-19600,CA-2015-157322,Adjustable Depth Letter/Legal Cart,435.504
GB-14575,CA-2015-158421,Global Comet Stacking Arm Chair,1690.04
BP-11155,CA-2015-158491,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97
SC-20695,CA-2015-158659,Letter Size Cart,714.3
EA-14035,CA-2015-158939,Canon PC1080F Personal Copier,599.99
DH-13075,CA-2015-159534,Fellowes PB200 Plastic Comb Binding Machine,1087.936
ED-13885,CA-2015-160227,Hon Olson Stacker Chairs,2621.322
RK-19300,CA-2015-160472,Imation Bio 8GB USB Flash Drive Imation Corp,831.2
AG-10495,CA-2015-162201,Fellowes Super Stor/Drawer Files,516.96
TT-21265,CA-2015-162369,Fellowes Super Stor/Drawer Files,323.1
PW-19240,CA-2015-162782,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98
DW-13585,CA-2015-162950,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
DS-13180,CA-2015-163055,Bevis 36 x 72 Conference Tables,622.45
EM-14095,CA-2015-163237,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
DL-12865,US-2016-125402,"Global Airflow Leather Mesh Back Chair, Black",483.136
SC-20230,US-2016-126452,Bretford CR8500 Series Meeting Room Furniture,2887.056
DW-13195,US-2016-127971,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43
LH-17155,US-2016-131149,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04
EP-13915,US-2016-131611,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648
CM-11935,US-2016-135923,"Sauder Forest Hills Library, Woodland Oak Finish",451.136
KC-16255,US-2016-138408,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96
DR-12940,US-2016-140158,Hewlett Packard LaserJet 3310 Copier,5399.91
MG-17695,US-2016-142685,Compact Automatic Electric Letter Opener,835.17
MH-17455,US-2016-143448,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9
KD-16270,US-2016-143819,Ativa V4110MDD Micro-Cut Shredder,4899.93
CV-12805,US-2016-144057,"Hot File 7-Pocket, Floor Stand",856.656
VM-21685,US-2016-150140,Nortel Meridian M5316 Digital phone,1294.75
EG-13900,US-2016-150861,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646
PT-19090,US-2016-152373,"Eldon Base for stackable storage shelf, platinum",93.456
JF-15190,US-2016-155103,Ibico EB-19 Dual Function Manual Binding System,415.176
LB-16795,US-2016-155768,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94
BG-11695,US-2016-162852,"Global Manager's Adjustable Task Chair, Storm",845.488
SP-20860,US-2016-163881,Global Leather Executive Chair,1684.752
AS-10285,US-2016-164196,Balt Solid Wood Round Tables,2678.94
EB-13975,US-2016-164630,Hewlett Packard 310 Color Digital Copier,959.968
CB-12535,US-2016-165505,"Iceberg Mobile Mega Data/Printer Cart ",1564.29
TD-20995,US-2016-167339,Global Ergonomic Managers Chair,1013.488
EC-14050,US-2016-169369,Case Logic 2.4GHz Wireless Keyboard,249.95
PK-19075,US-2017-102183,GBC DocuBind TL300 Electric Binding System,4305.552
SG-20470,US-2017-102890,Bretford CR4500 Series Slim Rectangular Table,1044.63
BD-11500,US-2017-105935,Samsung Galaxy Mega 6.3,2939.93
CR-12580,US-2017-105998,Chromcraft Round Conference Tables,1673.184
EB-13930,US-2017-106551,Hon Every-Day Series Multi-Task Chairs,526.344
PR-18880,US-2017-109253,Chromcraft Rectangular Conference Tables,568.728
MG-17680,US-2017-109316,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
RB-19795,US-2017-110576,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
JF-15295,US-2017-110604,SAFCO Arco Folding Chair,220.96
BS-11380,US-2017-112347,Hon GuestStacker Chair,906.68
AT-10735,CA-2015-123113,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
FM-14380,CA-2015-124499,High-Back Leather Manager's Chair,389.97
RH-19495,CA-2015-124891,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65
MG-17875,CA-2015-124975,Hon Rectangular Conference Tables,796.425
JK-15205,CA-2015-125976,Cisco SPA301,1871.88
SV-20815,CA-2015-126697,ShoreTel ShorePhone IP 230 VoIP phone,946.344
GM-14500,CA-2015-127173,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93
AS-10090,CA-2015-127509,Bevis Round Conference Table Top & Single Column Base,1024.38
PA-19060,CA-2015-129476,Logitech Gaming G510s - Keyboard,339.96
HM-14980,CA-2015-129917,HTC One Mini,503.96
AH-10030,CA-2015-130113,Geemarc AmpliPOWER60,668.16
JO-15280,CA-2015-130890,"Bevis Round Bullnose 29"" High Table Top",1038.84
NP-18325,CA-2015-131338,GBC Ibimaster 500 Manual ProClick Binding System,1217.568
JO-15550,CA-2015-132101,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576
DM-13525,CA-2015-132465,Fellowes Staxonsteel Drawer Files,772.68
JF-15355,CA-2015-132486,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352
MM-18280,CA-2015-132941,Logitech G35 7.1-Channel Surround Sound Headset,207.984
JF-15490,CA-2015-133445,Global Highback Leather Tilter in Burgundy,291.168
CM-12715,CA-2015-133585,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984
MS-17710,CA-2015-134257,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55
JD-15790,CA-2015-134719,Tennsco Single-Tier Lockers,1801.632
BP-11230,CA-2015-135174,Cisco Unified IP Phone 7945G VoIP phone,1022.97
RP-19270,CA-2015-135251,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992
CL-12565,CA-2015-135580,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56
TW-21025,CA-2015-137113,Global Troy Executive Leather Low-Back Tilter,2003.92
PB-19150,CA-2015-137526,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85
DB-13615,CA-2015-137946,Hewlett Packard LaserJet 3310 Copier,959.984
LL-16840,CA-2015-137974,Tenex Antistatic Computer Chair Mats,1196.86
JH-16180,CA-2015-138898,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728
RD-19930,CA-2015-139248,Motorola L703CM,623.96
JE-15745,CA-2015-139731,HON 5400 Series Task Chairs for Big and Tall,2453.43
CC-12685,CA-2015-140984,Economy Rollaway Files,991.2
TB-21250,CA-2015-141040,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96
AH-10465,CA-2015-141243,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976
BG-11035,CA-2015-141565,GBC Ibimaster 500 Manual ProClick Binding System,1369.764
BB-10990,CA-2015-141810,Aastra 6757i CT Wireless VoIP phone,344.704
JR-16210,CA-2015-142202,Enermax Acrylux Wireless Keyboard,717.12
CS-12355,CA-2015-142755,Logitech G19 Programmable Gaming Keyboard,619.95
JL-15850,CA-2015-142944,Canon PC1060 Personal Laser Copier,1119.984
MA-17560,CA-2015-143105,Hewlett Packard 610 Color Digital Copier / Printer,799.984
PS-18760,CA-2015-143147,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54
CM-12385,CA-2015-145352,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95
BF-11020,CA-2015-145758,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
KD-16345,CA-2015-145814,Aastra 6757i CT Wireless VoIP phone,861.76
DV-13465,CA-2015-146486,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95
CB-12025,CA-2015-146563,"Hot File 7-Pocket, Floor Stand",999.432
Co-12640,CA-2015-147501,Okidata C331dn Printer,558.4
SC-20020,CA-2015-147690,"Iceberg Mobile Mega Data/Printer Cart ",577.584
TM-21010,CA-2015-147788,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86
NF-18385,CA-2015-147830,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36
TS-21160,CA-2015-149342,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38
SB-20185,CA-2015-149846,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32
LC-16870,CA-2015-150770,Logitech Gaming G510s - Keyboard,339.96
RE-19450,CA-2015-151589,Cisco SPA 502G IP Phone,239.9
DE-13255,CA-2015-153381,Hon Olson Stacker Stools,1408.1
PC-19000,CA-2015-153388,Hon 2111 Invitation Series Corner Table,1004.976
TS-21340,CA-2015-153416,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86
SW-20455,CA-2015-153423,GBC Ibimaster 500 Manual ProClick Binding System,1217.568
SZ-20035,CA-2015-154284,Enermax Acrylux Wireless Keyboard,637.44
RP-19855,CA-2015-154326,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
PJ-18835,CA-2015-154746,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11
KN-16390,CA-2015-154823,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458
GA-14515,CA-2015-155306,Hoover Upright Vacuum With Dirt Cup,1447.65
RO-19780,CA-2015-155600,GBC Ibimaster 500 Manual ProClick Binding System,1598.058
SC-20800,CA-2015-155761,Logitech Wireless Performance Mouse MX for PC and Mac,159.984
NP-18685,CA-2015-156104,Hewlett Packard 610 Color Digital Copier / Printer,999.98
EM-13960,CA-2015-156566,Wilson Electronics DB Pro Signal Booster,572.8
BV-11245,CA-2015-156734,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136
JG-15160,CA-2015-157084,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85
RH-19600,CA-2015-157322,Adjustable Depth Letter/Legal Cart,435.504
GB-14575,CA-2015-158421,Global Comet Stacking Arm Chair,1690.04
BP-11155,CA-2015-158491,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97
SC-20695,CA-2015-158659,Letter Size Cart,714.3
EA-14035,CA-2015-158939,Canon PC1080F Personal Copier,599.99
DH-13075,CA-2015-159534,Fellowes PB200 Plastic Comb Binding Machine,1087.936
ED-13885,CA-2015-160227,Hon Olson Stacker Chairs,2621.322
RK-19300,CA-2015-160472,Imation Bio 8GB USB Flash Drive Imation Corp,831.2
AG-10495,CA-2015-162201,Fellowes Super Stor/Drawer Files,516.96
TT-21265,CA-2015-162369,Fellowes Super Stor/Drawer Files,323.1
PW-19240,CA-2015-162782,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98
DW-13585,CA-2015-162950,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
DS-13180,CA-2015-163055,Bevis 36 x 72 Conference Tables,622.45
EM-14095,CA-2015-163237,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
BD-11560,CA-2015-163923,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96
SS-20875,CA-2015-163965,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352
EB-13840,CA-2015-164301,Bush Advantage Collection Racetrack Conference Table,3393.68
SC-20305,CA-2015-164777,HON 5400 Series Task Chairs for Big and Tall,2803.92
SG-20080,CA-2015-164882,Polycom SoundStation2 EX Conference phone,1295.84
BT-11485,CA-2015-165085,Kensington 7 Outlet MasterPiece Power Center,355.96
EB-13750,CA-2015-166947,Hon Every-Day Series Multi-Task Chairs,1522.638
VT-21700,CA-2015-167010,Fellowes High-Stak Drawer Files,563.808
JB-15925,CA-2015-169397,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
Dp-13240,CA-2015-169796,Zebra ZM400 Thermal Label Printer,2321.9
BF-10975,CA-2016-100041,Xerox 189,314.55
MJ-17740,CA-2016-100300,Okidata MB760 Printer,4476.8
JG-15805,CA-2016-100790,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
AZ-10750,CA-2016-100993,Chromcraft Round Conference Tables,557.728
DB-12910,CA-2016-101672,Global Deluxe High-Back Manager's Chair,915.136
BS-11665,CA-2016-101791,Standard Rollaway File with Lock,1297.368
PM-18940,CA-2016-102092,"Iceberg OfficeWorks 42"" Round Tables",1056.86
JF-15565,CA-2016-102162,Canon PC-428 Personal Copier,1599.92
NK-18490,CA-2016-102561,Steel Personal Filing/Posting Tote,284.08
MO-17500,CA-2016-102981,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352
PG-18820,CA-2016-103464,WD My Passport Ultra 2TB Portable External Hard Drive,595
AA-10315,CA-2016-103982,High Speed Automatic Electric Letter Opener,3930.072
MT-17815,CA-2016-104157,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08
BO-11350,CA-2016-105207,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85
JK-15730,CA-2016-105256,Cisco Unified IP Phone 7945G VoIP phone,1363.96
AG-10270,CA-2016-105732,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44
JM-15265,CA-2016-105816,AT&T CL83451 4-Handset Telephone,1029.95
MS-17365,CA-2016-107104,DMI Eclipse Executive Suite Bookcases,3406.664
LC-16930,CA-2016-107202,Panasonic KX MB2061 Multifunction Printer,2396.4
CA-12055,CA-2016-107328,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024
RS-19870,CA-2016-107475,Ideal Clamps,9.648
RB-19645,CA-2016-107615,Logitech ClearChat Comfort/USB Headset H390,58.58
OT-18730,CA-2016-107783,GBC Ibimaster 500 Manual ProClick Binding System,1369.764
CS-12505,CA-2016-108196,Cubify CubeX 3D Printer Double Head Print,4499.985
AG-10675,CA-2016-108987,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
CH-12070,CA-2016-109344,Samsung Galaxy S4 Mini,1127.976
TN-21040,CA-2016-109869,Bush Advantage Collection Racetrack Conference Table,1272.63
DB-12970,CA-2016-110975,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646
FP-14320,CA-2016-111213,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492
TB-21055,CA-2016-111682,Novimex Turbo Task Chair,319.41
AH-10195,CA-2016-112697,Premier Automatic Letter Opener,961.48
EL-13735,CA-2016-113061,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62
AH-10690,CA-2016-113831,Hon Rectangular Conference Tables,2275.5
JE-16165,CA-2016-114489,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
AA-10480,CA-2016-114601,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
LS-16945,CA-2016-114727,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352
DN-13690,CA-2016-114860,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72
FM-14290,CA-2016-114867,LG G2,1499.97
PF-19225,CA-2016-114972,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48
VM-21835,CA-2016-115476,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
RB-19465,CA-2016-115917,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
LP-17080,CA-2016-116722,Hon Every-Day Series Multi-Task Chairs,451.152
AB-10105,CA-2016-117121,GBC Ibimaster 500 Manual ProClick Binding System,9892.74
GH-14485,CA-2016-117590,GE 30524EE4,1097.544
HF-14995,CA-2016-117681,Bush Somerset Collection Bookcase,556.665
CS-12490,CA-2016-118073,BPI Conference Tables,562.2925
LC-17050,CA-2016-118514,Hon Multipurpose Stacking Arm Chairs,866.4
JC-15775,CA-2016-118626,HTC One Mini,705.544
TC-20980,CA-2016-118689,Canon imageCLASS 2200 Advanced Copier,17499.95
MB-17305,CA-2016-118759,Hon GuestStacker Chair,408.006
MM-17260,CA-2016-120355,Global Leather Executive Chair,631.782
VB-21745,CA-2016-120369,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
Dl-13600,CA-2016-120530,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746
EB-14110,CA-2016-121370,Sharp AL-1530CS Digital Copier,1199.976
JK-15370,CA-2016-122581,"Leather Task Chair, Black",573.174
LA-16780,CA-2016-122903,HON 5400 Series Task Chairs for Big and Tall,3504.9
DJ-13420,CA-2016-123540,Global Executive Mid-Back Manager's Chair,1454.9
SP-20545,CA-2016-123666,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95
EH-13990,CA-2016-124100,"Global Value Steno Chair, Gray",327.996
CD-12790,CA-2016-124352,Hoover Upright Vacuum With Dirt Cup,868.59
SP-20920,CA-2016-124590,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074
TH-21115,CA-2016-125087,Tennsco 16-Compartment Lockers with Coat Rack,1554.936
BE-11410,CA-2016-125220,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75
RC-19825,CA-2016-125318,Cisco Small Business SPA 502G VoIP phone,328.224
MV-18190,CA-2016-127698,Jabra Supreme Plus Driver Edition Headset,863.928
