order_id,product_name,quantity,unit_price,discount_pct
CA-2016-148908,GBC Twin Loop Wire Binding Elements,2,53.248,0.2
CA-2016-142097,GBC Twin Loop Wire Binding Elements,7,232.96,0
CA-2016-145177,GBC Twin Loop Wire Binding Elements,7,69.888,0.7
CA-2017-168655,GBC Twin Loop Wire Binding Elements,3,79.872,0.2
CA-2017-161655,GBC Twin Loop Wire Binding Elements,9,299.52,0
US-2015-117184,GBC Twin Loop Wire Binding Elements,5,33.28,0.8
CA-2016-133872,GBC Twin Loop Wire Binding Elements,4,39.936,0.7
CA-2016-112109,GBC Twin Loop Wire Binding Elements,2,19.968,0.7
CA-2015-105102,GBC Twin Loop Wire Binding Elements,3,79.872,0.2
US-2017-147998,GBC Twin Loop Wire Binding Elements,5,133.12,0.2
US-2016-128678,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",7,48.664,0.2
CA-2014-138198,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,13.904,0.2
CA-2014-124079,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,5.214,0.7
CA-2014-107398,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8,20.856,0.7
CA-2016-134936,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,5.214,0.7
US-2014-111171,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,8.69,0.8
CA-2017-151071,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,13.904,0.2
CA-2017-120719,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,34.76,0.2
CA-2017-118122,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,13.904,0.2
CA-2017-115427,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,13.904,0.2
CA-2016-149503,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",8,273.92,0.2
CA-2017-132199,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",5,64.2,0.7
CA-2016-121356,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,128.4,0
CA-2015-129525,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",13,166.92,0.7
CA-2014-126200,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,25.68,0.8
CA-2015-101868,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,38.52,0.7
US-2017-100398,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,102.72,0.2
US-2017-158218,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",4,34.24,0.8
CA-2014-104738,Acco Hanging Data Binders,3,2.286,0.8
CA-2015-138002,Acco Hanging Data Binders,2,6.096,0.2
CA-2016-129714,Acco Hanging Data Binders,1,3.048,0.2
CA-2016-107328,Acco Hanging Data Binders,5,15.24,0.2
US-2014-150434,Acco Hanging Data Binders,1,3.81,0
US-2015-147662,Acco Hanging Data Binders,2,2.286,0.7
CA-2016-137050,Acco Hanging Data Binders,3,9.144,0.2
US-2016-100419,Cardinal Hold-It CD Pocket,3,4.788,0.8
US-2016-111528,Cardinal Hold-It CD Pocket,1,6.384,0.2
CA-2015-141936,Cardinal Hold-It CD Pocket,3,19.152,0.2
CA-2015-107083,Cardinal Hold-It CD Pocket,5,7.98,0.8
CA-2015-107678,"Wilson Jones Hanging View Binder, White, 1""",3,21.3,0
CA-2014-143336,"Wilson Jones Hanging View Binder, White, 1""",4,22.72,0.2
CA-2016-134803,"Wilson Jones Hanging View Binder, White, 1""",4,22.72,0.2
US-2015-124219,"Wilson Jones Hanging View Binder, White, 1""",4,28.4,0
CA-2016-152163,"Wilson Jones Hanging View Binder, White, 1""",2,14.2,0
CA-2016-161361,"Wilson Jones Hanging View Binder, White, 1""",3,17.04,0.2
US-2017-106145,"Wilson Jones Hanging View Binder, White, 1""",3,17.04,0.2
CA-2016-137848,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3,49.536,0.2
CA-2017-123022,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",5,82.56,0.2
CA-2017-149468,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2,41.28,0
CA-2016-134775,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3,49.536,0.2
CA-2016-113516,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2,33.024,0.2
CA-2014-126200,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3,12.384,0.8
CA-2015-115511,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",4,66.048,0.2
CA-2016-127208,Avery Heavy-Duty EZD  Binder With Locking Rings,3,16.74,0
CA-2016-125843,Avery Heavy-Duty EZD  Binder With Locking Rings,4,22.32,0
US-2014-164406,Avery Heavy-Duty EZD  Binder With Locking Rings,4,17.856,0.2
CA-2016-139010,Avery Heavy-Duty EZD  Binder With Locking Rings,7,31.248,0.2
CA-2016-168557,Avery Heavy-Duty EZD  Binder With Locking Rings,2,8.928,0.2
US-2016-148901,Avery Heavy-Duty EZD  Binder With Locking Rings,8,13.392,0.7
US-2016-144057,GBC VeloBind Cover Sets,6,18.528,0.8
US-2014-158400,GBC VeloBind Cover Sets,4,49.408,0.2
US-2016-113985,GBC VeloBind Cover Sets,2,24.704,0.2
US-2016-114013,GBC VeloBind Cover Sets,5,23.16,0.7
CA-2017-152261,GBC VeloBind Cover Sets,4,18.528,0.7
CA-2017-153843,GBC VeloBind Cover Sets,2,30.88,0
CA-2017-133095,GBC VeloBind Cover Sets,7,108.08,0
CA-2017-144526,GBC VeloBind Cover Sets,3,13.896,0.7
CA-2016-112025,GBC VeloBind Cover Sets,3,9.264,0.8
CA-2014-166961,GBC VeloBind Cover Sets,3,37.056,0.2
CA-2014-130575,GBC VeloBind Cover Sets,3,9.264,0.8
CA-2016-134691,Binder Posts,2,2.296,0.8
CA-2015-127509,Binder Posts,3,17.22,0
CA-2017-136448,Binder Posts,2,3.444,0.7
CA-2017-101728,Binder Posts,2,2.296,0.8
CA-2016-152408,Binder Posts,3,13.776,0.2
US-2017-168802,Binder Posts,4,18.368,0.2
CA-2016-155516,Wilson Jones â??Snapâ? Scratch Pad Binder Tool for Ring Binders,4,23.2,0
CA-2017-125367,Wilson Jones â??Snapâ? Scratch Pad Binder Tool for Ring Binders,3,13.92,0.2
CA-2017-105669,Wilson Jones â??Snapâ? Scratch Pad Binder Tool for Ring Binders,5,5.8,0.8
CA-2016-108105,Wilson Jones â??Snapâ? Scratch Pad Binder Tool for Ring Binders,1,5.8,0
CA-2015-111297,Wilson Jones â??Snapâ? Scratch Pad Binder Tool for Ring Binders,9,52.2,0
CA-2016-145303,GBC ProClick Spines for 32-Hole Punch,4,10.024,0.8
CA-2016-166625,GBC ProClick Spines for 32-Hole Punch,2,25.06,0
CA-2016-156573,GBC ProClick Spines for 32-Hole Punch,3,11.277,0.7
CA-2017-149489,GBC ProClick Spines for 32-Hole Punch,2,7.518,0.7
US-2017-158526,GBC ProClick Spines for 32-Hole Punch,1,12.53,0
US-2017-124779,"Premier Elliptical Ring Binder, Black",7,42.616,0.8
US-2017-122637,"Premier Elliptical Ring Binder, Black",7,42.616,0.8
CA-2017-155089,"Premier Elliptical Ring Binder, Black",5,45.66,0.7
US-2014-105137,"Premier Elliptical Ring Binder, Black",2,18.264,0.7
US-2014-123183,"Premier Elliptical Ring Binder, Black",7,213.08,0
CA-2016-164574,"Premier Elliptical Ring Binder, Black",3,27.396,0.7
CA-2014-103702,"Premier Elliptical Ring Binder, Black",7,63.924,0.7
CA-2016-118969,"Premier Elliptical Ring Binder, Black",6,54.792,0.7
CA-2015-162201,"Premier Elliptical Ring Binder, Black",2,18.264,0.7
CA-2015-146696,Wilson Jones Standard D-Ring Binders,2,8.096,0.2
CA-2015-132633,Wilson Jones Standard D-Ring Binders,3,12.144,0.2
CA-2014-132010,Wilson Jones Standard D-Ring Binders,3,15.18,0
CA-2014-146500,Wilson Jones Standard D-Ring Binders,5,25.3,0
US-2016-107440,Wilson Jones Standard D-Ring Binders,5,25.3,0
CA-2017-155936,Wilson Jones Standard D-Ring Binders,3,3.036,0.8
CA-2017-140872,Wilson Jones Standard D-Ring Binders,3,4.554,0.7
US-2017-118087,Wilson Jones Standard D-Ring Binders,2,3.036,0.7
CA-2015-145065,Recycled Premium Regency Composition Covers,2,24.448,0.2
CA-2015-156013,Recycled Premium Regency Composition Covers,2,24.448,0.2
CA-2016-108630,Recycled Premium Regency Composition Covers,5,61.12,0.2
CA-2016-126158,Clear Mylar Reinforcing Strips,8,119.616,0.2
CA-2015-162761,Clear Mylar Reinforcing Strips,2,11.214,0.7
CA-2014-157546,Clear Mylar Reinforcing Strips,6,89.712,0.2
CA-2017-139304,Clear Mylar Reinforcing Strips,8,119.616,0.2
CA-2017-158379,Clear Mylar Reinforcing Strips,1,5.607,0.7
CA-2017-100230,Clear Mylar Reinforcing Strips,1,14.952,0.2
US-2016-156986,Clear Mylar Reinforcing Strips,3,16.821,0.7
US-2016-150357,Presstex Flexible Ring Binders,3,4.095,0.7
CA-2016-168753,Presstex Flexible Ring Binders,5,22.75,0
CA-2016-158841,Presstex Flexible Ring Binders,8,36.4,0
CA-2017-158953,Presstex Flexible Ring Binders,7,6.37,0.8
CA-2014-169257,Presstex Flexible Ring Binders,1,1.365,0.7
CA-2015-155334,Presstex Flexible Ring Binders,3,10.92,0.2
CA-2016-127761,Presstex Flexible Ring Binders,1,3.64,0.2
CA-2015-168564,Presstex Flexible Ring Binders,2,7.28,0.2
CA-2014-106439,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2,15.968,0.2
US-2015-111927,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2,19.96,0
US-2014-112200,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5,9.98,0.8
CA-2017-167661,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5,39.92,0.2
CA-2017-112536,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1,1.996,0.8
US-2016-157490,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",4,11.976,0.7
CA-2017-125878,Avery Hidden Tab Dividers for Binding Systems,3,1.788,0.8
CA-2016-158568,Avery Hidden Tab Dividers for Binding Systems,3,1.788,0.8
CA-2016-168844,Avery Hidden Tab Dividers for Binding Systems,3,7.152,0.2
US-2016-110156,Avery Hidden Tab Dividers for Binding Systems,2,1.192,0.8
CA-2014-120775,Avery Hidden Tab Dividers for Binding Systems,3,1.788,0.8
CA-2014-113271,Avery Hidden Tab Dividers for Binding Systems,6,14.304,0.2
CA-2015-100734,Avery Hidden Tab Dividers for Binding Systems,4,3.576,0.7
CA-2014-130729,Avery Premier Heavy-Duty Binder with Round Locking Rings,3,34.272,0.2
CA-2015-152513,Avery Premier Heavy-Duty Binder with Round Locking Rings,2,22.848,0.2
CA-2015-153416,Avery Premier Heavy-Duty Binder with Round Locking Rings,8,91.392,0.2
CA-2015-132136,Avery Premier Heavy-Duty Binder with Round Locking Rings,3,8.568,0.8
US-2014-141215,Avery Premier Heavy-Duty Binder with Round Locking Rings,3,8.568,0.8
CA-2016-142545,Avery Premier Heavy-Duty Binder with Round Locking Rings,1,14.28,0
CA-2017-102925,Avery Premier Heavy-Duty Binder with Round Locking Rings,1,11.424,0.2
CA-2017-102925,GBC Prestige Therm-A-Bind Covers,6,164.688,0.2
CA-2017-124576,GBC Prestige Therm-A-Bind Covers,2,54.896,0.2
US-2014-158057,GBC Prestige Therm-A-Bind Covers,5,51.465,0.7
CA-2017-151211,GBC Prestige Therm-A-Bind Covers,3,102.93,0
CA-2017-132955,GBC Prestige Therm-A-Bind Covers,3,102.93,0
CA-2015-159779,GBC Prestige Therm-A-Bind Covers,2,68.62,0
CA-2016-114489,GBC Prestige Therm-A-Bind Covers,5,171.55,0
CA-2014-103940,GBC Prestige Therm-A-Bind Covers,5,137.24,0.2
CA-2015-111514,GBC Prestige Therm-A-Bind Covers,5,137.24,0.2
CA-2015-110667,GBC Prestige Therm-A-Bind Covers,3,82.344,0.2
CA-2014-154599,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,18.088,0.2
CA-2014-123316,Recycled Pressboard Report Cover with Reinforced Top Hinge,3,7.752,0.2
CA-2016-126270,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,18.088,0.2
CA-2015-149636,Recycled Pressboard Report Cover with Reinforced Top Hinge,2,1.938,0.7
CA-2017-145233,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,6.783,0.7
CA-2016-157161,Recycled Pressboard Report Cover with Reinforced Top Hinge,2,6.46,0
CA-2016-163202,Recycled Pressboard Report Cover with Reinforced Top Hinge,3,2.907,0.7
CA-2016-161095,Recycled Pressboard Report Cover with Reinforced Top Hinge,3,7.752,0.2
US-2014-161305,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,24.588,0.8
US-2015-156867,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,36.882,0.7
CA-2017-165008,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9,295.056,0.2
CA-2015-131072,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,98.352,0.2
CA-2014-153808,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2,65.568,0.2
US-2017-141558,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1,12.294,0.7
US-2017-146878,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1,12.294,0.7
CA-2015-113628,"SlimView Poly Binder, 3/8""",3,4.662,0.7
CA-2014-106719,"SlimView Poly Binder, 3/8""",2,8.288,0.2
CA-2015-169572,"SlimView Poly Binder, 3/8""",9,46.62,0
US-2015-123960,"SlimView Poly Binder, 3/8""",7,36.26,0
CA-2017-106432,"SlimView Poly Binder, 3/8""",2,2.072,0.8
CA-2017-114524,"SlimView Poly Binder, 3/8""",13,13.468,0.8
CA-2017-117422,"SlimView Poly Binder, 3/8""",4,6.216,0.7
CA-2016-159023,Avery Reinforcements for Hole-Punch Pages,7,4.158,0.7
CA-2016-151169,Avery Reinforcements for Hole-Punch Pages,4,7.92,0
US-2015-118766,Avery Reinforcements for Hole-Punch Pages,10,3.96,0.8
US-2015-149692,Avery Reinforcements for Hole-Punch Pages,7,2.772,0.8
CA-2017-149489,Avery Reinforcements for Hole-Punch Pages,2,1.188,0.7
CA-2017-158120,Avery Reinforcements for Hole-Punch Pages,7,4.158,0.7
CA-2015-153416,Avery Reinforcements for Hole-Punch Pages,2,3.168,0.2
US-2017-162068,Avery Reinforcements for Hole-Punch Pages,2,1.188,0.7
US-2016-157490,Recycled Easel Ring Binders,4,17.904,0.7
CA-2015-155054,Recycled Easel Ring Binders,2,29.84,0
CA-2014-142510,Recycled Easel Ring Binders,6,17.904,0.8
CA-2017-161088,Recycled Easel Ring Binders,2,29.84,0
CA-2016-162383,Recycled Easel Ring Binders,2,8.952,0.7
CA-2016-165330,Recycled Easel Ring Binders,3,35.808,0.2
CA-2016-169943,Recycled Easel Ring Binders,4,47.744,0.2
CA-2017-122987,Recycled Easel Ring Binders,3,13.428,0.7
CA-2017-117947,Recycled Easel Ring Binders,9,107.424,0.2
CA-2016-137239,Avery Durable Poly Binders,2,3.318,0.7
CA-2017-146367,Avery Durable Poly Binders,3,3.318,0.8
CA-2017-167941,Avery Durable Poly Binders,8,13.272,0.7
CA-2017-163335,Avery Durable Poly Binders,7,38.71,0
CA-2014-111059,Avery Durable Poly Binders,3,13.272,0.2
US-2017-133200,Avery Durable Poly Binders,10,11.06,0.8
US-2016-144057,Ibico Standard Transparent Covers,4,13.184,0.8
CA-2014-113929,Ibico Standard Transparent Covers,3,39.552,0.2
CA-2014-126361,Ibico Standard Transparent Covers,1,13.184,0.2
CA-2015-149587,Ibico Standard Transparent Covers,2,32.96,0
CA-2015-166338,Ibico Standard Transparent Covers,3,14.832,0.7
CA-2015-169397,Ibico Standard Transparent Covers,4,19.776,0.7
CA-2016-131576,Ibico Standard Transparent Covers,3,49.44,0
CA-2016-131968,Ibico Standard Transparent Covers,2,9.888,0.7
US-2014-157231,Ibico Standard Transparent Covers,7,115.36,0
CA-2017-124744,Ibico Standard Transparent Covers,5,82.4,0
CA-2017-105914,"Performers Binder/Pad Holder, Black",5,112.12,0.2
CA-2017-108854,"Performers Binder/Pad Holder, Black",1,22.424,0.2
US-2016-103646,"Performers Binder/Pad Holder, Black",8,44.848,0.8
CA-2017-148404,"Performers Binder/Pad Holder, Black",6,50.454,0.7
CA-2015-132626,"Performers Binder/Pad Holder, Black",3,84.09,0
CA-2015-136420,"Performers Binder/Pad Holder, Black",4,89.696,0.2
CA-2015-140221,"Performers Binder/Pad Holder, Black",2,11.212,0.8
CA-2014-109302,"Performers Binder/Pad Holder, Black",7,196.21,0
CA-2015-111395,GBC Recycled Regency Composition Covers,2,23.912,0.8
CA-2015-103772,GBC Recycled Regency Composition Covers,2,119.56,0
CA-2014-146640,GBC Recycled Regency Composition Covers,7,334.768,0.2
CA-2014-153479,GBC Recycled Regency Composition Covers,2,95.648,0.2
CA-2017-112900,GBC Recycled Regency Composition Covers,8,478.24,0
US-2017-111241,GBC Recycled Regency Composition Covers,5,239.12,0.2
CA-2016-165330,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2,5.872,0.2
CA-2017-147032,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",3,11.01,0
CA-2017-133067,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2,2.202,0.7
CA-2015-116876,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",9,26.424,0.2
CA-2015-120880,"Avery Trapezoid Extra Heavy Duty 4"" Binders",5,167.76,0.2
CA-2014-141152,"Avery Trapezoid Extra Heavy Duty 4"" Binders",1,33.552,0.2
US-2014-160780,"Avery Trapezoid Extra Heavy Duty 4"" Binders",2,25.164,0.7
US-2017-147655,"Avery Trapezoid Extra Heavy Duty 4"" Binders",7,88.074,0.7
US-2015-164448,Prestige Round Ring Binders,2,9.728,0.2
CA-2017-137428,Prestige Round Ring Binders,5,24.32,0.2
CA-2017-138611,Prestige Round Ring Binders,2,3.648,0.7
CA-2017-143217,Prestige Round Ring Binders,3,18.24,0
CA-2017-121678,Prestige Round Ring Binders,1,1.824,0.7
CA-2014-165428,Prestige Round Ring Binders,3,3.648,0.8
CA-2015-162607,Prestige Round Ring Binders,3,14.592,0.2
CA-2016-116596,Prestige Round Ring Binders,2,9.728,0.2
CA-2016-129693,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2,7.312,0.2
CA-2015-156377,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4,3.656,0.8
CA-2014-139633,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4,5.484,0.7
CA-2014-133305,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5,18.28,0.2
CA-2017-110905,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3,13.71,0
CA-2016-164784,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2,2.742,0.7
CA-2017-162481,ACCOHIDE Binder by Acco,2,8.26,0
CA-2017-166317,ACCOHIDE Binder by Acco,8,33.04,0
CA-2014-158064,ACCOHIDE Binder by Acco,5,16.52,0.2
CA-2016-123617,ACCOHIDE Binder by Acco,6,7.434,0.7
CA-2015-156734,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3,6.129,0.7
CA-2015-150714,Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,14.301,0.7
CA-2015-132276,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2,10.896,0.2
CA-2014-165764,Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,14.301,0.7
CA-2015-112214,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1,1.362,0.8
US-2014-112914,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2,2.724,0.8
CA-2017-152737,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4,21.792,0.2
CA-2017-100622,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2,4.086,0.7
CA-2016-138037,Avery Self-Adhesive Photo Pockets for Polaroid Photos,5,27.24,0.2
CA-2016-146633,Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,38.136,0.2
US-2016-155173,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1,2.043,0.7
US-2017-154872,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",5,58.17,0.7
CA-2016-163776,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,77.56,0
CA-2017-115119,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",7,81.438,0.7
CA-2014-156594,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",5,155.12,0.2
CA-2014-114510,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,62.048,0.2
CA-2016-119865,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",6,186.144,0.2
CA-2016-128671,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,77.56,0
CA-2015-163587,GBC DocuBind TL200 Manual Binding Machine,3,671.94,0
CA-2017-147291,GBC DocuBind TL200 Manual Binding Machine,4,895.92,0
CA-2017-155460,GBC DocuBind TL200 Manual Binding Machine,5,895.92,0.2
CA-2017-138149,GBC DocuBind TL200 Manual Binding Machine,5,895.92,0.2
US-2014-147774,GBC DocuBind TL200 Manual Binding Machine,1,67.194,0.7
US-2017-111423,GBC DocuBind TL200 Manual Binding Machine,5,895.92,0.2
CA-2017-121160,Self-Adhesive Ring Binder Labels,2,1.408,0.8
CA-2014-131310,Self-Adhesive Ring Binder Labels,4,11.264,0.2
CA-2014-140858,Self-Adhesive Ring Binder Labels,3,3.168,0.7
CA-2015-100685,Self-Adhesive Ring Binder Labels,2,7.04,0
CA-2015-106362,GBC Plasticlear Binding Covers,3,10.332,0.7
CA-2015-133977,GBC Plasticlear Binding Covers,1,3.444,0.7
CA-2016-127243,GBC Plasticlear Binding Covers,2,6.888,0.7
CA-2016-106950,GBC Plasticlear Binding Covers,5,17.22,0.7
CA-2017-165757,GBC Plasticlear Binding Covers,3,10.332,0.7
CA-2017-142867,GBC Plasticlear Binding Covers,6,13.776,0.8
CA-2017-154011,GBC Plasticlear Binding Covers,3,6.888,0.8
CA-2017-137463,Accohide Poly Flexible Ring Binders,2,5.984,0.2
CA-2015-149384,Accohide Poly Flexible Ring Binders,3,3.366,0.7
CA-2015-145814,Accohide Poly Flexible Ring Binders,2,5.984,0.2
CA-2015-148873,Accohide Poly Flexible Ring Binders,4,2.992,0.8
CA-2015-113131,Accohide Poly Flexible Ring Binders,6,6.732,0.7
CA-2014-155264,Accohide Poly Flexible Ring Binders,1,2.992,0.2
US-2016-132577,Accohide Poly Flexible Ring Binders,6,4.488,0.8
US-2017-165344,Accohide Poly Flexible Ring Binders,10,11.22,0.7
US-2017-167920,"Avery Durable Slant Ring Binders, No Labels",4,15.92,0
US-2017-150595,"Avery Durable Slant Ring Binders, No Labels",2,1.592,0.8
US-2017-107272,"Avery Durable Slant Ring Binders, No Labels",2,2.388,0.7
CA-2014-144974,"Avery Durable Slant Ring Binders, No Labels",5,5.97,0.7
CA-2016-110492,"Avery Durable Slant Ring Binders, No Labels",4,15.92,0
CA-2017-135860,"Avery Durable Slant Ring Binders, No Labels",4,15.92,0
CA-2017-134978,"Avery Durable Slant Ring Binders, No Labels",5,15.92,0.2
US-2015-146745,"Avery Durable Slant Ring Binders, No Labels",2,6.368,0.2
CA-2017-105991,"Avery Durable Slant Ring Binders, No Labels",8,9.552,0.7
CA-2017-105480,Wilson Jones Leather-Like Binders with DublLock Round Rings,1,6.984,0.2
CA-2017-163692,Wilson Jones Leather-Like Binders with DublLock Round Rings,3,7.857,0.7
CA-2017-131954,Wilson Jones Leather-Like Binders with DublLock Round Rings,4,27.936,0.2
CA-2017-146024,Wilson Jones Leather-Like Binders with DublLock Round Rings,7,12.222,0.8
CA-2016-111913,Wilson Jones Leather-Like Binders with DublLock Round Rings,3,20.952,0.2
CA-2016-118255,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,17.46,0
CA-2016-133802,Wilson Jones Leather-Like Binders with DublLock Round Rings,6,41.904,0.2
CA-2014-141838,Wilson Jones Leather-Like Binders with DublLock Round Rings,4,27.936,0.2
CA-2014-127614,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,17.46,0
CA-2014-114125,Wilson Jones Leather-Like Binders with DublLock Round Rings,6,41.904,0.2
CA-2015-113628,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,5.238,0.7
CA-2015-111990,Wilson Jones Leather-Like Binders with DublLock Round Rings,6,10.476,0.8
CA-2015-105571,Avery Hanging File Binders,9,16.146,0.7
CA-2014-110786,Avery Hanging File Binders,3,14.352,0.2
CA-2016-128671,Avery Hanging File Binders,7,41.86,0
CA-2016-103163,Avery Hanging File Binders,1,4.784,0.2
CA-2016-164511,Avery Hanging File Binders,3,14.352,0.2
CA-2016-161473,Avery Hanging File Binders,3,14.352,0.2
CA-2016-154788,Tuff Stuff Recycled Round Ring Binders,2,7.712,0.2
CA-2017-162880,Tuff Stuff Recycled Round Ring Binders,1,3.856,0.2
US-2014-138835,Tuff Stuff Recycled Round Ring Binders,2,9.64,0
CA-2016-119018,Tuff Stuff Recycled Round Ring Binders,2,7.712,0.2
CA-2016-118934,Tuff Stuff Recycled Round Ring Binders,3,4.338,0.7
CA-2015-148180,Tuff Stuff Recycled Round Ring Binders,6,23.136,0.2
CA-2015-156335,Tuff Stuff Recycled Round Ring Binders,3,14.46,0
CA-2015-126557,Tuff Stuff Recycled Round Ring Binders,2,1.928,0.8
CA-2014-129924,Tuff Stuff Recycled Round Ring Binders,2,7.712,0.2
CA-2014-111360,Acco Expandable Hanging Binders,3,5.742,0.7
CA-2015-112452,Acco Expandable Hanging Binders,2,12.76,0
US-2016-147711,Acco Expandable Hanging Binders,2,12.76,0
US-2017-142573,Acco Expandable Hanging Binders,4,7.656,0.7
CA-2014-156160,Cardinal Holdit Business Card Pockets,1,3.984,0.2
CA-2014-153150,Cardinal Holdit Business Card Pockets,5,19.92,0.2
CA-2015-168207,Cardinal Holdit Business Card Pockets,3,11.952,0.2
US-2016-114888,Cardinal Holdit Business Card Pockets,3,11.952,0.2
CA-2017-156776,Cardinal Holdit Business Card Pockets,3,11.952,0.2
CA-2017-134845,Cardinal Holdit Business Card Pockets,6,8.964,0.7
CA-2016-138933,Cardinal Holdit Business Card Pockets,1,3.984,0.2
CA-2017-104731,Cardinal Holdit Business Card Pockets,3,14.94,0
CA-2016-152163,Binding Machine Supplies,2,58.34,0
CA-2017-140186,Binding Machine Supplies,2,46.672,0.2
CA-2017-140585,Binding Machine Supplies,2,46.672,0.2
CA-2017-155607,Binding Machine Supplies,4,93.344,0.2
CA-2017-158743,Binding Machine Supplies,5,145.85,0
CA-2016-105494,Binding Machine Supplies,3,70.008,0.2
CA-2015-137526,Binding Machine Supplies,3,70.008,0.2
US-2017-132297,Binding Machine Supplies,2,58.34,0
US-2016-158288,Binding Machine Supplies,9,78.759,0.7
CA-2016-101980,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5,25.32,0.2
